SEASON_YEAR,"PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_ABBREVIATION","TEAM_NAME","GAME_ID","GAME_DATE","MATCHUP","WL","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","PTS","PLUS_MINUS"
2000-01,1761,"Greg Buckner",1610612742,"DAL","Dallas Mavericks",20001013,"2001-03-26T00:00:00","DAL @ UTA","W",12.29,1,3,0.333,0,0,0,1,1,1,0,2,2,2,0,1,0,1,4,0,3,6
2000-01,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20001013,"2001-03-26T00:00:00","DAL @ UTA","W",48,13,28,0.464,5,8,0.625,2,2,1,3,9,12,3,1,0,0,1,1,0,33,8
2000-01,458,"Howard Eisley",1610612742,"DAL","Dallas Mavericks",20001013,"2001-03-26T00:00:00","DAL @ UTA","W",16.1916666666667,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1
2000-01,95,"Mark Bryant",1610612742,"DAL","Dallas Mavericks",20001013,"2001-03-26T00:00:00","DAL @ UTA","W",4.95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-1
2000-01,137,"Vernon Maxwell",1610612742,"DAL","Dallas Mavericks",20001013,"2001-03-26T00:00:00","DAL @ UTA","W",6.73333333333333,0,2,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,2,0,0,-8
2000-01,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20001013,"2001-03-26T00:00:00","DAL @ UTA","W",36.05,2,11,0.182,0,0,0,5,5,1,0,6,6,9,3,1,1,2,4,0,9,7
2000-01,436,"Juwan Howard",1610612742,"DAL","Dallas Mavericks",20001013,"2001-03-26T00:00:00","DAL @ UTA","W",33.9316666666667,5,9,0.556,0,0,0,0,0,0,1,3,4,0,1,1,0,0,5,0,10,0
2000-01,1916,"Calvin Booth",1610612742,"DAL","Dallas Mavericks",20001013,"2001-03-26T00:00:00","DAL @ UTA","W",13.1333333333333,4,5,0.8,0,0,0,0,0,0,2,1,3,0,0,0,2,0,1,0,8,5
2000-01,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20001000,"2001-03-24T00:00:00","DAL vs. CHH","W",44.6666666666667,10,18,0.556,0,2,0,11,12,0.917,1,9,10,7,5,1,0,1,3,0,31,5
2000-01,1761,"Greg Buckner",1610612742,"DAL","Dallas Mavericks",20001000,"2001-03-24T00:00:00","DAL vs. CHH","W",16.79,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,0,4,0,0,-9
2000-01,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20001000,"2001-03-24T00:00:00","DAL vs. CHH","W",39.8266666666667,8,16,0.5,3,6,0.5,8,11,0.727,1,6,7,2,1,2,0,0,3,0,27,3
2000-01,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20001000,"2001-03-24T00:00:00","DAL vs. CHH","W",27.6266666666667,4,8,0.5,0,0,0,2,2,1,3,9,12,1,0,0,5,2,5,0,10,-9
2000-01,1916,"Calvin Booth",1610612742,"DAL","Dallas Mavericks",20001000,"2001-03-24T00:00:00","DAL vs. CHH","W",19.4933333333333,1,3,0.333,0,0,0,1,4,0.25,1,3,4,1,2,0,0,0,3,0,3,16
2000-01,458,"Howard Eisley",1610612742,"DAL","Dallas Mavericks",20001000,"2001-03-24T00:00:00","DAL vs. CHH","W",16.6983333333333,1,7,0.143,0,4,0,0,0,0,0,1,1,2,0,0,0,0,3,0,2,-9
2000-01,436,"Juwan Howard",1610612742,"DAL","Dallas Mavericks",20001000,"2001-03-24T00:00:00","DAL vs. CHH","W",38.4266666666667,3,11,0.273,0,0,0,2,6,0.333,1,9,10,3,3,0,1,2,3,0,8,12
2000-01,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20001000,"2001-03-24T00:00:00","DAL vs. CHH","W",36.4716666666667,8,13,0.615,4,7,0.571,2,4,0.5,2,3,5,2,3,1,0,1,4,0,22,6
2000-01,1761,"Greg Buckner",1610612742,"DAL","Dallas Mavericks",20000982,"2001-03-21T00:00:00","DAL @ MIN","L",12.9833333333333,0,2,0,0,0,0,1,2,0.5,0,0,0,0,2,2,0,1,3,0,1,-3
2000-01,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20000982,"2001-03-21T00:00:00","DAL @ MIN","L",13.9383333333333,2,2,1,0,0,0,0,2,0,0,5,5,0,0,0,0,0,0,0,4,11
2000-01,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20000982,"2001-03-21T00:00:00","DAL @ MIN","L",38.3,4,13,0.308,1,3,0.333,7,7,1,1,3,4,3,5,1,1,1,2,0,16,-15
2000-01,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20000982,"2001-03-21T00:00:00","DAL @ MIN","L",12.6166666666667,1,2,0.5,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,2,-18
2000-01,458,"Howard Eisley",1610612742,"DAL","Dallas Mavericks",20000982,"2001-03-21T00:00:00","DAL @ MIN","L",40.4783333333333,4,10,0.4,2,4,0.5,0,0,0,1,1,2,6,1,3,1,1,2,0,10,-4
2000-01,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20000982,"2001-03-21T00:00:00","DAL @ MIN","L",39.45,11,20,0.55,2,5,0.4,6,6,1,2,2,4,1,1,0,1,4,1,0,30,-20
2000-01,137,"Vernon Maxwell",1610612742,"DAL","Dallas Mavericks",20000982,"2001-03-21T00:00:00","DAL @ MIN","L",20.85,2,7,0.286,0,1,0,2,4,0.5,0,2,2,1,1,1,1,1,1,0,6,9
2000-01,436,"Juwan Howard",1610612742,"DAL","Dallas Mavericks",20000982,"2001-03-21T00:00:00","DAL @ MIN","L",29.3333333333333,6,16,0.375,0,0,0,1,2,0.5,2,3,5,2,2,0,1,3,3,0,13,-14
2000-01,1916,"Calvin Booth",1610612742,"DAL","Dallas Mavericks",20000982,"2001-03-21T00:00:00","DAL @ MIN","L",15.85,3,5,0.6,0,0,0,2,6,0.333,4,1,5,1,0,0,2,1,1,0,8,-8
2000-01,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20000982,"2001-03-21T00:00:00","DAL @ MIN","L",16.2,2,3,0.667,1,1,1,2,2,1,0,7,7,0,2,0,0,0,2,0,7,2
2000-01,436,"Juwan Howard",1610612742,"DAL","Dallas Mavericks",20000972,"2001-03-20T00:00:00","DAL vs. POR","L",43.1033333333333,9,18,0.5,0,0,0,2,4,0.5,3,7,10,2,2,0,5,0,6,0,20,-8
2000-01,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20000972,"2001-03-20T00:00:00","DAL vs. POR","L",34.1333333333333,3,4,0.75,0,0,0,1,2,0.5,3,2,5,2,2,0,2,0,5,0,7,6
2000-01,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20000972,"2001-03-20T00:00:00","DAL vs. POR","L",36.6833333333333,2,12,0.167,1,4,0.25,4,7,0.571,1,4,5,9,1,1,0,2,3,0,9,-8
2000-01,458,"Howard Eisley",1610612742,"DAL","Dallas Mavericks",20000972,"2001-03-20T00:00:00","DAL vs. POR","L",12.3833333333333,1,4,0.25,0,3,0,0,0,0,0,2,2,1,0,0,0,0,4,0,2,-2
2000-01,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20000972,"2001-03-20T00:00:00","DAL vs. POR","L",43.4,5,14,0.357,4,8,0.5,1,2,0.5,3,10,13,2,2,3,2,0,3,0,15,-9
2000-01,137,"Vernon Maxwell",1610612742,"DAL","Dallas Mavericks",20000972,"2001-03-20T00:00:00","DAL vs. POR","L",5.61666666666667,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3
2000-01,1761,"Greg Buckner",1610612742,"DAL","Dallas Mavericks",20000972,"2001-03-20T00:00:00","DAL vs. POR","L",22.2966666666667,4,6,0.667,0,0,0,3,4,0.75,1,0,1,1,0,0,0,0,2,0,11,-11
2000-01,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20000972,"2001-03-20T00:00:00","DAL vs. POR","L",42.3833333333333,9,22,0.409,1,5,0.2,5,6,0.833,1,2,3,2,1,1,1,0,2,0,24,-5
2000-01,1761,"Greg Buckner",1610612742,"DAL","Dallas Mavericks",20000956,"2001-03-17T00:00:00","DAL vs. PHX","W",19.2733333333333,2,3,0.667,1,1,1,1,2,0.5,2,2,4,2,0,0,1,1,5,0,6,10
2000-01,137,"Vernon Maxwell",1610612742,"DAL","Dallas Mavericks",20000956,"2001-03-17T00:00:00","DAL vs. PHX","W",5.91666666666667,1,2,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,-3
2000-01,458,"Howard Eisley",1610612742,"DAL","Dallas Mavericks",20000956,"2001-03-17T00:00:00","DAL vs. PHX","W",21.7333333333333,1,5,0.2,0,1,0,1,2,0.5,0,0,0,3,2,0,0,0,2,0,3,-12
2000-01,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20000956,"2001-03-17T00:00:00","DAL vs. PHX","W",18.205,1,4,0.25,0,0,0,2,2,1,2,2,4,0,1,0,1,0,5,0,4,3
2000-01,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20000956,"2001-03-17T00:00:00","DAL vs. PHX","W",8.51166666666667,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,2
2000-01,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20000956,"2001-03-17T00:00:00","DAL vs. PHX","W",40.9833333333333,8,16,0.5,2,3,0.667,2,6,0.333,1,5,6,11,0,3,0,1,3,0,20,19
2000-01,436,"Juwan Howard",1610612742,"DAL","Dallas Mavericks",20000956,"2001-03-17T00:00:00","DAL vs. PHX","W",40.7716666666667,4,14,0.286,0,0,0,3,4,0.75,4,10,14,3,2,2,0,4,4,0,11,8
2000-01,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20000956,"2001-03-17T00:00:00","DAL vs. PHX","W",46.255,12,20,0.6,2,3,0.667,8,8,1,4,9,13,1,2,1,4,0,4,0,34,10
2000-01,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20000956,"2001-03-17T00:00:00","DAL vs. PHX","W",38.35,10,19,0.526,2,3,0.667,6,6,1,1,2,3,3,4,0,0,2,0,0,28,13
2000-01,1761,"Greg Buckner",1610612742,"DAL","Dallas Mavericks",20000938,"2001-03-15T00:00:00","DAL vs. MIN","W",17.0666666666667,1,3,0.333,0,0,0,2,2,1,1,0,1,0,0,0,0,0,3,0,4,-4
2000-01,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20000938,"2001-03-15T00:00:00","DAL vs. MIN","W",43.4666666666667,10,21,0.476,1,3,0.333,1,2,0.5,2,8,10,4,1,0,0,2,2,0,22,18
2000-01,2051,"Donnell Harvey",1610612742,"DAL","Dallas Mavericks",20000938,"2001-03-15T00:00:00","DAL vs. MIN","W",2.11666666666667,1,2,0.5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,4
2000-01,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20000938,"2001-03-15T00:00:00","DAL vs. MIN","W",37.7,5,15,0.333,2,4,0.5,2,2,1,2,12,14,2,1,2,1,0,3,0,14,25
2000-01,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20000938,"2001-03-15T00:00:00","DAL vs. MIN","W",3.83333333333333,2,2,1,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,0,6,-1
2000-01,95,"Mark Bryant",1610612742,"DAL","Dallas Mavericks",20000938,"2001-03-15T00:00:00","DAL vs. MIN","W",2.11666666666667,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4
2000-01,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20000938,"2001-03-15T00:00:00","DAL vs. MIN","W",35.2933333333333,4,9,0.444,0,0,0,3,3,1,2,11,13,0,1,1,3,1,2,0,11,23
2000-01,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20000938,"2001-03-15T00:00:00","DAL vs. MIN","W",34.3666666666667,4,10,0.4,2,3,0.667,8,8,1,0,2,2,7,5,1,0,1,0,0,18,23
2000-01,436,"Juwan Howard",1610612742,"DAL","Dallas Mavericks",20000938,"2001-03-15T00:00:00","DAL vs. MIN","W",30.8666666666667,3,10,0.3,0,0,0,4,6,0.667,1,5,6,4,5,2,2,0,4,0,10,12
2000-01,137,"Vernon Maxwell",1610612742,"DAL","Dallas Mavericks",20000938,"2001-03-15T00:00:00","DAL vs. MIN","W",6.09,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-4
2000-01,458,"Howard Eisley",1610612742,"DAL","Dallas Mavericks",20000938,"2001-03-15T00:00:00","DAL vs. MIN","W",27.0833333333333,5,5,1,4,4,1,2,4,0.5,0,2,2,1,0,0,0,0,5,0,16,0
2000-01,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20000922,"2001-03-13T00:00:00","DAL vs. NJN","W",29.85,2,8,0.25,0,0,0,2,2,1,0,2,2,11,1,0,0,1,2,0,6,11
2000-01,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20000922,"2001-03-13T00:00:00","DAL vs. NJN","W",34.7433333333333,11,18,0.611,3,3,1,0,0,0,1,3,4,4,0,1,0,0,2,0,25,30
2000-01,1761,"Greg Buckner",1610612742,"DAL","Dallas Mavericks",20000922,"2001-03-13T00:00:00","DAL vs. NJN","W",20.0833333333333,1,5,0.2,0,0,0,0,0,0,2,2,4,0,1,1,0,1,2,0,2,10
2000-01,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20000922,"2001-03-13T00:00:00","DAL vs. NJN","W",10.7783333333333,1,3,0.333,0,0,0,0,0,0,1,2,3,3,0,0,0,0,2,0,2,1
2000-01,436,"Juwan Howard",1610612742,"DAL","Dallas Mavericks",20000922,"2001-03-13T00:00:00","DAL vs. NJN","W",37.7666666666667,8,15,0.533,0,0,0,11,11,1,1,8,9,4,4,1,0,1,3,0,27,21
2000-01,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20000922,"2001-03-13T00:00:00","DAL vs. NJN","W",24.7583333333333,6,10,0.6,0,0,0,0,0,0,3,5,8,0,1,1,4,1,3,0,12,14
2000-01,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20000922,"2001-03-13T00:00:00","DAL vs. NJN","W",31.3666666666667,6,10,0.6,3,4,0.75,10,10,1,1,6,7,2,2,4,1,1,4,0,25,19
2000-01,137,"Vernon Maxwell",1610612742,"DAL","Dallas Mavericks",20000922,"2001-03-13T00:00:00","DAL vs. NJN","W",17.6116666666667,4,7,0.571,2,5,0.4,1,2,0.5,0,1,1,2,2,0,0,0,2,0,11,1
2000-01,2051,"Donnell Harvey",1610612742,"DAL","Dallas Mavericks",20000922,"2001-03-13T00:00:00","DAL vs. NJN","W",5.045,1,1,1,0,0,0,1,2,0.5,2,2,4,0,0,1,0,0,2,0,3,2
2000-01,458,"Howard Eisley",1610612742,"DAL","Dallas Mavericks",20000922,"2001-03-13T00:00:00","DAL vs. NJN","W",22.0433333333333,3,7,0.429,1,1,1,0,0,0,0,0,0,5,2,2,0,1,3,0,7,9
2000-01,718,"Gary Trent",1610612742,"DAL","Dallas Mavericks",20000922,"2001-03-13T00:00:00","DAL vs. NJN","W",5.92833333333333,1,4,0.25,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,2
2000-01,137,"Vernon Maxwell",1610612742,"DAL","Dallas Mavericks",20000909,"2001-03-11T00:00:00","DAL vs. LAC","W",17,1,8,0.125,0,1,0,0,0,0,0,2,2,1,1,0,0,0,2,0,2,-10
2000-01,95,"Mark Bryant",1610612742,"DAL","Dallas Mavericks",20000909,"2001-03-11T00:00:00","DAL vs. LAC","W",2.45,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1
2000-01,718,"Gary Trent",1610612742,"DAL","Dallas Mavericks",20000909,"2001-03-11T00:00:00","DAL vs. LAC","W",8.96666666666667,3,5,0.6,0,0,0,1,2,0.5,2,1,3,1,1,1,0,0,1,0,7,-4
2000-01,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20000909,"2001-03-11T00:00:00","DAL vs. LAC","W",29.25,5,9,0.556,1,2,0.5,3,4,0.75,0,2,2,8,0,1,0,0,1,0,14,27
2000-01,1761,"Greg Buckner",1610612742,"DAL","Dallas Mavericks",20000909,"2001-03-11T00:00:00","DAL vs. LAC","W",23.7666666666667,5,9,0.556,0,0,0,0,0,0,1,2,3,1,0,0,0,1,2,0,10,6
2000-01,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20000909,"2001-03-11T00:00:00","DAL vs. LAC","W",27.9666666666667,9,12,0.75,2,2,1,2,2,1,0,5,5,6,2,1,0,1,4,0,22,18
2000-01,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20000909,"2001-03-11T00:00:00","DAL vs. LAC","W",31.15,5,8,0.625,0,0,0,2,3,0.667,1,10,11,1,0,5,3,0,2,0,12,25
2000-01,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20000909,"2001-03-11T00:00:00","DAL vs. LAC","W",9.15,0,3,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,-3
2000-01,2051,"Donnell Harvey",1610612742,"DAL","Dallas Mavericks",20000909,"2001-03-11T00:00:00","DAL vs. LAC","W",9.73333333333333,2,4,0.5,0,0,0,1,4,0.25,3,0,3,0,0,0,0,0,0,0,5,-6
2000-01,436,"Juwan Howard",1610612742,"DAL","Dallas Mavericks",20000909,"2001-03-11T00:00:00","DAL vs. LAC","W",32.5666666666667,8,16,0.5,0,1,0,4,4,1,2,8,10,2,2,1,1,2,4,0,20,18
2000-01,458,"Howard Eisley",1610612742,"DAL","Dallas Mavericks",20000909,"2001-03-11T00:00:00","DAL vs. LAC","W",21.7833333333333,1,6,0.167,1,1,1,0,0,0,0,1,1,3,2,1,0,0,2,0,3,-3
2000-01,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20000909,"2001-03-11T00:00:00","DAL vs. LAC","W",26.2166666666667,6,7,0.857,2,2,1,2,2,1,0,1,1,7,3,0,0,0,3,0,16,21
2000-01,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20000894,"2001-03-09T00:00:00","DAL vs. GSW","W",35.9,9,16,0.563,0,3,0,14,17,0.824,1,7,8,1,1,3,0,0,2,0,32,24
2000-01,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20000894,"2001-03-09T00:00:00","DAL vs. GSW","W",9.03333333333333,0,2,0,0,0,0,1,4,0.25,1,1,2,1,0,1,0,2,0,0,1,-2
2000-01,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20000894,"2001-03-09T00:00:00","DAL vs. GSW","W",37.5833333333333,5,13,0.385,0,1,0,2,2,1,3,3,6,7,3,0,0,0,1,0,12,20
2000-01,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20000894,"2001-03-09T00:00:00","DAL vs. GSW","W",37.2916666666667,5,12,0.417,0,0,0,2,2,1,6,14,20,2,1,1,5,2,4,0,12,31
2000-01,458,"Howard Eisley",1610612742,"DAL","Dallas Mavericks",20000894,"2001-03-09T00:00:00","DAL vs. GSW","W",22.3833333333333,2,7,0.286,0,3,0,0,0,0,0,3,3,3,2,0,0,0,5,0,4,1
2000-01,137,"Vernon Maxwell",1610612742,"DAL","Dallas Mavericks",20000894,"2001-03-09T00:00:00","DAL vs. GSW","W",18.375,3,7,0.429,1,2,0.5,0,0,0,0,1,1,2,2,2,1,0,1,0,7,12
2000-01,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20000894,"2001-03-09T00:00:00","DAL vs. GSW","W",26.8583333333333,5,11,0.455,1,4,0.25,1,1,1,0,1,1,7,1,3,0,1,4,0,12,22
2000-01,718,"Gary Trent",1610612742,"DAL","Dallas Mavericks",20000894,"2001-03-09T00:00:00","DAL vs. GSW","W",10.2,1,4,0.25,0,0,0,3,4,0.75,3,1,4,0,0,0,0,1,1,0,5,-3
2000-01,2051,"Donnell Harvey",1610612742,"DAL","Dallas Mavericks",20000894,"2001-03-09T00:00:00","DAL vs. GSW","W",4.25,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
2000-01,95,"Mark Bryant",1610612742,"DAL","Dallas Mavericks",20000894,"2001-03-09T00:00:00","DAL vs. GSW","W",3.16666666666667,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2000-01,436,"Juwan Howard",1610612742,"DAL","Dallas Mavericks",20000894,"2001-03-09T00:00:00","DAL vs. GSW","W",34.9583333333333,7,16,0.438,0,0,0,1,2,0.5,4,5,9,2,0,1,1,2,3,0,15,34
2000-01,436,"Juwan Howard",1610612742,"DAL","Dallas Mavericks",20000878,"2001-03-07T00:00:00","DAL @ MIA","W",44.42,8,14,0.571,0,0,0,0,0,0,1,13,14,2,3,1,0,0,3,0,16,9
2000-01,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20000878,"2001-03-07T00:00:00","DAL @ MIA","W",42.2116666666667,1,2,0.5,0,0,0,2,2,1,1,13,14,1,1,1,9,0,2,0,4,15
2000-01,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20000878,"2001-03-07T00:00:00","DAL @ MIA","W",40.3683333333333,7,13,0.538,2,2,1,0,0,0,0,2,2,4,4,2,0,0,0,0,16,4
2000-01,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20000878,"2001-03-07T00:00:00","DAL @ MIA","W",34.065,7,10,0.7,0,0,0,5,6,0.833,0,2,2,7,5,1,0,0,3,0,19,11
2000-01,137,"Vernon Maxwell",1610612742,"DAL","Dallas Mavericks",20000878,"2001-03-07T00:00:00","DAL @ MIA","W",11.9683333333333,1,5,0.2,0,3,0,0,0,0,0,0,0,1,0,1,0,0,4,0,2,-7
2000-01,458,"Howard Eisley",1610612742,"DAL","Dallas Mavericks",20000878,"2001-03-07T00:00:00","DAL @ MIA","W",20.9733333333333,2,5,0.4,0,1,0,3,4,0.75,0,3,3,0,1,0,0,0,2,0,7,-1
2000-01,718,"Gary Trent",1610612742,"DAL","Dallas Mavericks",20000878,"2001-03-07T00:00:00","DAL @ MIA","W",2.25666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-8
2000-01,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20000878,"2001-03-07T00:00:00","DAL @ MIA","W",43.7366666666667,10,16,0.625,5,8,0.625,4,6,0.667,0,5,5,2,2,1,1,0,1,0,29,12
2000-01,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20000862,"2001-03-05T00:00:00","DAL @ ORL","L",38.8166666666667,6,14,0.429,2,9,0.222,8,11,0.727,2,12,14,1,5,0,2,1,4,0,22,-3
2000-01,458,"Howard Eisley",1610612742,"DAL","Dallas Mavericks",20000862,"2001-03-05T00:00:00","DAL @ ORL","L",35.75,1,8,0.125,0,2,0,1,1,1,0,3,3,2,3,0,0,0,2,0,3,-28
2000-01,137,"Vernon Maxwell",1610612742,"DAL","Dallas Mavericks",20000862,"2001-03-05T00:00:00","DAL @ ORL","L",21.5,3,9,0.333,1,7,0.143,1,1,1,0,6,6,0,2,0,0,0,4,0,8,-3
2000-01,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20000862,"2001-03-05T00:00:00","DAL @ ORL","L",33.825,5,9,0.556,0,2,0,0,2,0,1,2,3,6,3,1,1,0,5,0,10,-1
2000-01,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20000862,"2001-03-05T00:00:00","DAL @ ORL","L",2.17166666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,-4
2000-01,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20000862,"2001-03-05T00:00:00","DAL @ ORL","L",42.9583333333333,4,14,0.286,0,1,0,6,6,1,0,3,3,3,0,6,0,2,3,0,14,-9
2000-01,718,"Gary Trent",1610612742,"DAL","Dallas Mavericks",20000862,"2001-03-05T00:00:00","DAL @ ORL","L",4.7,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,-2
2000-01,436,"Juwan Howard",1610612742,"DAL","Dallas Mavericks",20000862,"2001-03-05T00:00:00","DAL @ ORL","L",38.2916666666667,4,14,0.286,0,1,0,9,11,0.818,2,6,8,3,5,0,0,4,5,1,17,-18
2000-01,2051,"Donnell Harvey",1610612742,"DAL","Dallas Mavericks",20000862,"2001-03-05T00:00:00","DAL @ ORL","L",1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20000862,"2001-03-05T00:00:00","DAL @ ORL","L",20.1866666666667,3,6,0.5,0,0,0,1,2,0.5,3,4,7,0,2,1,0,0,4,0,7,-2
2000-01,458,"Howard Eisley",1610612742,"DAL","Dallas Mavericks",20000848,"2001-03-03T00:00:00","DAL vs. HOU","W",37.2,2,8,0.25,0,1,0,0,0,0,0,3,3,4,1,1,0,0,5,0,4,11
2000-01,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20000848,"2001-03-03T00:00:00","DAL vs. HOU","W",3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2000-01,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20000848,"2001-03-03T00:00:00","DAL vs. HOU","W",11.75,1,1,1,0,0,0,0,0,0,0,3,3,0,1,0,1,0,1,0,2,2
2000-01,137,"Vernon Maxwell",1610612742,"DAL","Dallas Mavericks",20000848,"2001-03-03T00:00:00","DAL vs. HOU","W",22.2833333333333,2,7,0.286,0,4,0,1,2,0.5,0,2,2,2,1,1,0,0,1,0,5,19
2000-01,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20000848,"2001-03-03T00:00:00","DAL vs. HOU","W",28.6833333333333,6,13,0.462,1,3,0.333,4,4,1,2,3,5,7,2,0,0,1,3,0,17,-4
2000-01,436,"Juwan Howard",1610612742,"DAL","Dallas Mavericks",20000848,"2001-03-03T00:00:00","DAL vs. HOU","W",31.8833333333333,8,11,0.727,0,0,0,3,4,0.75,0,3,3,0,2,3,0,0,5,0,19,-12
2000-01,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20000848,"2001-03-03T00:00:00","DAL vs. HOU","W",44.1833333333333,11,21,0.524,1,1,1,4,4,1,2,6,8,5,4,4,3,2,2,0,27,-2
2000-01,1761,"Greg Buckner",1610612742,"DAL","Dallas Mavericks",20000848,"2001-03-03T00:00:00","DAL vs. HOU","W",17.4333333333333,0,4,0,0,0,0,0,0,0,2,1,3,2,1,0,0,0,0,0,0,5
2000-01,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20000848,"2001-03-03T00:00:00","DAL vs. HOU","W",42.9166666666667,10,18,0.556,3,6,0.5,3,3,1,0,13,13,2,1,0,5,0,2,0,26,6
2000-01,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20000821,"2001-02-27T00:00:00","DAL @ VAN","W",17.1333333333333,3,4,0.75,0,0,0,0,0,0,1,2,3,0,1,2,1,0,1,0,6,-3
